label,youtube_id,time_start,time_end,split,is_cc
"playing chess",d_Pjo6kq1vI,833,843,train,0
"playing chess",E-aM7AuUCdI,9,19,train,0
"playing chess",e85gPlc1dKs,78,88,train,0
"playing chess",eG1Ql4cEtHg,420,430,train,0
"playing chess",EOtBgbvAD3I,151,161,train,0
"playing chess",fq3pY4I6rg0,1,11,train,0
"playing chess",HT0wErnpwBE,60,70,train,1
"playing chess",ifg_76eFLrA,57,67,train,0
"playing chess",iSA7mCVM_-w,7,17,train,0
"playing chess",k1SNOfZ585Q,630,640,train,0
"playing chess",kKwigoJQGxg,3,13,train,0
"playing chess",LE3I1IvHjAA,131,141,train,0
"playing chess",LlGeu6AC-BM,359,369,train,0
"playing chess",lQFUBezWW4k,51,61,train,0
"playing chess",l_sV_72NLRc,354,364,train,0
"playing chess",n862rns_h64,222,232,train,0
"playing chess",NXgH__X3Oow,964,974,train,1
"playing chess",NYLlgsPfS2U,40,50,train,0
"playing chess",OGYmnYjRoJk,238,248,train,0
"playing chess",OkAqYsbwcfE,95,105,train,0
"playing chess",OwfHOd8MZp4,7,17,train,0
"playing chess",PIOUfnNJBqk,5,15,train,0
"playing chess",pq4Z8GkuBPI,664,674,train,0
"playing chess",qyU7dIe0DpE,259,269,train,1
"playing chess",Rn9gS4p3FQc,0,10,train,0
"playing chess",rOGnOliaYUI,35,45,train,0
"playing chess",rP69K3dDqhM,75,85,train,0
"playing chess",S7HwTdDF1iI,0,10,train,0
"playing chess",sCax7xuMGE0,439,449,train,0
"playing chess",SWtBakDv344,8,18,train,1
"playing chess",Uf4IpfbWUZ4,1206,1216,train,0
"playing chess",uUU3TQ0h3CU,97,107,train,0
"playing chess",VPN-1d05Cks,1378,1388,train,0
"playing chess",x8VsePMHaoM,41,51,train,0
"playing chess",Y31wTsEOsL8,557,567,train,0
"playing chess",YavAKM4wMao,37,47,train,0
"playing chess",yioKM10rJ6I,11,21,train,0
"playing chess",ZN_NFRItuD4,110,120,train,0
"playing chess",zQ7Eko__cRE,131,141,train,0
"playing chess",zzTSy9UD3HU,2,12,train,1
"playing chess",_F89FZNAf9I,17,27,train,0
"playing chess",_ptFlyASZFE,23,33,train,0
"playing clarinet",-HRmuIzuHyI,3127,3137,train,0
"playing clarinet",3axajpVJd2o,31,41,train,0
"playing clarinet",5gMtz4ycVx8,149,159,train,0
"playing clarinet",7FHRXVHJ-sI,2,12,train,0
"playing clarinet",9N2u0uauYlA,38,48,train,0
"playing clarinet",Aj8VXdmBd7s,21,31,train,0
"playing clarinet",dAah8xPwr-g,47,57,train,0
"playing clarinet",d_MR6jZjRIc,234,244,train,0
"playing clarinet",fhkMu0FPNlY,79,89,train,0
"playing clarinet",Fiv7_Asc7rw,24,34,train,0
"playing clarinet",hpCAujoS_OY,51,61,train,0
"playing clarinet",j-cpsslrb7w,432,442,train,0
"playing clarinet",lUCF05uJICw,4,14,train,0
"playing clarinet",Lx7GxYDC4Q4,54,64,train,0
"playing clarinet",MExVHBDlp1Y,0,10,train,0
"playing clarinet",MIgw2e6Nl8Y,31,41,train,0
"playing clarinet",qf7VwE1OVws,415,425,train,0
"playing clarinet",qSxNvl3dlkc,3,13,train,0
"playing clarinet",rBwi5dtPevY,37,47,train,0
"playing clarinet",rPZHyPAXFNc,114,124,train,0
"playing clarinet",thqUzxF1eX0,259,269,train,0
"playing clarinet",wE-xaVuMG9A,2,12,train,0
"playing clarinet",WJGjHOauRl4,1,11,train,0
"playing clarinet",Wr8_5wFf2tQ,14,24,train,0
"playing clarinet",WU0Ph97H6iU,26,36,train,0
"playing clarinet",YhPeCdu5XBU,13,23,train,0
"playing clarinet",Z4uIgiyDWYg,157,167,train,0
"playing clarinet",zO5VyB1J9rI,246,256,train,0
"playing controller",8gANZA1OEug,139,149,train,0
"playing controller",aODoPqQLMvw,196,206,train,0
"playing controller",DPJJrC-AoJM,184,194,train,0
"playing controller",IAx4yUvHuxM,85,95,train,0
"playing controller",IQzh82Ufh-k,1,11,train,0
"playing controller",iyeYmSCwvSE,131,141,train,0
"playing controller",oXpGByIDEB8,37,47,train,0
"playing controller",qvt7WpgVjJU,544,554,train,0
"playing controller",tGCA22qTj3c,1169,1179,train,0
"playing controller",xeyWPb6spnY,103,113,train,0
"playing controller",_CfUxIBSbFU,98,108,train,0
"playing cricket",0GmlEUoSdMU,3,13,train,0
"playing cricket",17x7dT-zG-8,28,38,train,0
"playing cricket",1c1ewFNUrVw,259,269,train,0
"playing cricket",1Zb7gjVRBd4,17,27,train,0
"playing cricket",2g6_bqWgOpA,10,20,train,0
"playing cricket",4jY7yIo4rfI,0,10,train,0
"playing cricket",5rlK9-cc-8s,12,22,train,0
"playing cricket",6aBSVM2jG18,0,10,train,0
"playing cricket",6gELKUtprYA,328,338,train,0
"playing cricket",6UIzPGPcsy0,80,90,train,0
"playing cricket",70AnlHg5sbM,274,284,train,0
"playing cricket",72rpqOq9k9s,91,101,train,0
"playing cricket",79-xgEsSvNY,386,396,train,0
"playing cricket",86PwYUjJFK4,114,124,train,0
"playing cricket",8Pu2doIGj0o,3,13,train,0
"playing cricket",8uYaRi55wsU,59,69,train,0
"playing cricket",8vxTgnUyE70,38,48,train,1
"playing cricket",9Nqmn4w3ItM,6,16,train,0
"playing cricket",9QjN8z7qpKE,3,13,train,0
"playing cricket",A-8x1UbFmvc,329,339,train,0
"playing cricket",AbY4_q7WeGE,7,17,train,0
"playing cricket",ahxZt7TG63U,11,21,train,0
"playing cricket",aS40MKVmw4g,219,229,train,0
"playing cricket",aSaTYZeFlwU,94,104,train,0
"playing cricket",Ba0Sqd44-WA,2,12,train,0
"playing cricket",bfhFi8f10TI,14,24,train,0
"playing cricket",BWVD3N5myIU,68,78,train,0
"playing cricket",ByFnbbaE05c,4,14,train,0
"playing cricket",C-wMAAPBGBA,89,99,train,0
"playing cricket",cfpHjtlsmKs,222,232,train,0
"playing cricket",D2bajc-wris,50,60,train,0
"playing cricket",Db4KFCMkMCU,64,74,train,0
"playing cricket",dDX2fu41SAI,109,119,train,0
"playing cricket",DUn3TlC3_0E,6,16,train,1
"playing cricket",Dw3GGtxysFE,5,15,train,0
"playing cricket",DXawCwxtTxQ,38,48,train,0
"playing cricket",e1Kt9trL2NE,480,490,train,0
"playing cricket",E3f9AVbpxVc,152,162,train,0
"playing cricket",EB6Av683AMI,3,13,train,0
"playing cricket",eChc6VYrc3k,26,36,train,0
"playing cricket",eG48rukW3mQ,4,14,train,0
"playing cricket",EjqJ9aXtE1g,6,16,train,0
"playing cricket",ek-35UU9FnY,19,29,train,0
"playing cricket",evyBhCeN2Js,21,31,train,0
"playing cricket",G7vW7KmEgDs,243,253,train,0
"playing cricket",GHOP5v1Irqs,60,70,train,0
"playing cricket",h0PKyVfgEjU,1,11,train,0
"playing cricket",HAY0JKPWh4A,166,176,train,0
"playing cricket",hPZTVMxixHk,13,23,train,0
"playing cricket",I5Wcdx-KB8U,101,111,train,0
"playing cricket",i7qYJyBQIvs,28,38,train,0
"playing cricket",i8L5qJRnq9I,54,64,train,0
"playing cricket",IBnk5KxysE4,448,458,train,0
"playing cricket",igee1F482YY,159,169,train,0
"playing cricket",igQmMSuPDIc,191,201,train,0
"playing cricket",iLDirQYraIQ,52,62,train,0
"playing cricket",in4qt-Xy-G0,279,289,train,0
"playing cricket",IrkgtpFNbBA,60,70,train,0
"playing cricket",J7dTimFacc8,39,49,train,0
"playing cricket",jdtWzYq76PY,24,34,train,0
"playing cricket",jjK5r3zn7Z0,0,10,train,0
"playing cricket",jmCyfK9rYJs,169,179,train,0
"playing cricket",Jpzl43tzamg,248,258,train,0
"playing cricket",KlNpbWkiaUo,25,35,train,0
"playing cricket",KxNO4q0m8Bs,13,23,train,0
"playing cricket",lDQDxIQ-Y1g,205,215,train,0
"playing cricket",lsFcuqxepr8,27,37,train,0
"playing cricket",mgk9ThLl9_4,34,44,train,0
"playing cricket",MGQulMeSyaM,233,243,train,0
"playing cricket",mZTbsPwefNE,2,12,train,0
"playing cricket",NFDtkQIVq9E,31,41,train,0
"playing cricket",NlXpxUBUMoE,4,14,train,0
"playing cricket",nM4PcVVPWng,5,15,train,0
"playing cricket",NNGSRsRybR8,567,577,train,0
"playing cricket",nqzwJdKzlr8,408,418,train,0
"playing cricket",NUDmQUrwAxc,0,10,train,0
"playing cricket",N_6Mfrjr7Ks,25,35,train,0
"playing cricket",O65GFYhWj-8,0,10,train,0
"playing cricket",OCbrUoo941I,64,74,train,0
"playing cricket",oIhgRwUvxs4,39,49,train,0
"playing cricket",OoXZQUK4RgI,115,125,train,0
"playing cricket",OSv5cs8WJPI,3,13,train,0
"playing cricket",othzEbrkphU,16,26,train,0
"playing cricket",OUqpi9gn2GI,11,21,train,0
"playing cricket",p3tfW1_pZhs,12,22,train,0
"playing cricket",plRgv05FmUI,154,164,train,0
"playing cricket",psRc31Ystis,39,49,train,0
"playing cricket",q2r6wlQ59_4,1,11,train,0
"playing cricket",qMcO5wjisg8,24,34,train,0
"playing cricket",qqw22rqgsdE,311,321,train,1
"playing cricket",R5Ic5rnebW8,136,146,train,0
"playing cricket",rMWF0Zb4lQE,26,36,train,0
"playing cricket",R_ENkJrXato,37,47,train,0
"playing cricket",S4nEkTt0aS0,1,11,train,0
"playing cricket",SEB6NJ_4Jts,40,50,train,0
"playing cricket",sgKC_s8tPqI,11,21,train,0
"playing cricket",SQrOgbGB1Wg,162,172,train,0
"playing cricket",t5Xzs-vihGI,15,25,train,0
"playing cricket",tDxClxZKw3U,34,44,train,0
"playing cricket",TELOxuOSKBo,8,18,train,0
"playing cricket",TSy21dNt55U,35,45,train,0
"playing cricket",tWpqqDBTZGA,14,24,train,0
"playing cricket",UuAWB-ElXQE,93,103,train,1
"playing cricket",UuMaXl7NpKc,64,74,train,0
"playing cricket",UvFhOJHQSAY,28,38,train,0
"playing cricket",v-FU7WqZuS8,179,189,train,0
"playing cricket",VDX1-7vY2tg,188,198,train,0
"playing cricket",VSKvXbLqARs,213,223,train,1
"playing cricket",W3SWlK46DhI,2,12,train,0
"playing cricket",WeLCgzNGat4,207,217,train,1
"playing cricket",wJYTnyVnqwQ,55,65,train,0
"playing cricket",WkGBCXI9V4c,51,61,train,0
"playing cricket",WNKhdp2tfoM,323,333,train,0
"playing cricket",wPZMD4kcg5E,205,215,train,1
"playing cricket",x7YGU0f5RXU,38,48,train,0
"playing cricket",XBwHi4F3LxI,57,67,train,0
"playing cricket",XH05I6vu0d4,193,203,train,0
"playing cricket",XMKr6a1G8ZY,264,274,train,1
"playing cricket",x_WLeisHQbU,230,240,train,0
"playing cricket",zbm_yGUKZWU,13,23,train,0
"playing cricket",ZGKyYpLyPrI,133,143,train,0
"playing cricket",ZJ8E62b0blE,62,72,train,0
"playing cricket",ZJo654VJsR8,30,40,train,0
"playing cricket",zQzRuZR176E,47,57,train,0
"playing cricket",zyy2yIVAg2Q,145,155,train,0
"playing cricket",_5JWbqGuAYA,49,59,train,0
"playing cricket",_cTm-zINoUk,205,215,train,0
"playing cricket",_gr3DGVfCyU,0,10,train,0
"playing cricket",_KsMOwsmGZs,19,29,train,0
"playing cricket",_rAE43ZRwdc,5,15,train,0
"playing cymbals",TCAlEM2UvDY,6,16,train,0
"playing cymbals",u5nr6eNG30A,2,12,train,0
"playing cymbals",yEnoArPq85E,186,196,train,0
"playing cymbals",ZM8BUzBryzs,63,73,train,0
"playing didgeridoo",4H_TwKjodJI,1,11,train,0
"playing didgeridoo",4NQdSaL8QBA,12,22,train,0
"playing didgeridoo",99AWOjWmAsA,69,79,train,0
"playing didgeridoo",9HQDzLCc918,207,217,train,0
"playing didgeridoo",BF8-beZyuvI,15,25,train,0
"playing didgeridoo",cnIr2zAVzVc,0,10,train,0
"playing didgeridoo",J1PClj4IZvM,57,67,train,0
"playing didgeridoo",jJ9U6iwARpU,1,11,train,0
"playing didgeridoo",KJI91FNApCI,1,11,train,0
"playing didgeridoo",kjo-1ULmcEc,4,14,train,0
"playing didgeridoo",myMFzbmmW3g,54,64,train,0
"playing didgeridoo",PU2btpLZFDQ,13,23,train,0
"playing didgeridoo",vfZ2Afu05Gw,11,21,train,0
"playing didgeridoo",_OUscj6Zu5k,91,101,train,0
"playing drums",-1mK6Npz9JA,38,48,train,1
"playing drums",b9-FK8Slfas,92,102,train,0
"playing drums",b9idJ9i_lA0,12,22,train,0
"playing drums",bxgBu9dc6Go,34,44,train,1
"playing drums",Cq9l3_9qW34,49,59,train,0
"playing drums",dVODJ9XwJfc,166,176,train,0
"playing drums",dwu6RLTzoIw,5,15,train,0
"playing drums",e46Rp607BDA,196,206,train,0
"playing drums",hkNqp5QcUpM,26,36,train,0
"playing drums",HsV1AkMICLQ,74,84,train,0
"playing drums",hWEXDv8t6cU,303,313,train,0
"playing drums",kIJb90Q-EF8,173,183,train,0
"playing drums",kJsVvzzFoqM,59,69,train,0
"playing drums",l6PhamlxrKs,81,91,train,0
"playing drums",MeGdk0jzMhA,22,32,train,0
"playing drums",oJuiMMFQjWg,112,122,train,0
"playing drums",OoLj0EziFWk,5,15,train,0
"playing drums",pEZUvxVMsj0,59,69,train,0
"playing drums",Psx6RwaJPg0,153,163,train,0
"playing drums",PyM_VG5KFa4,63,73,train,0
"playing drums",Q9XwMO3ACFQ,51,61,train,0
"playing drums",QBOfuo1FP_s,35,45,train,1
"playing drums",R32O6554kjk,42,52,train,0
"playing drums",RfAnWLMVGgc,123,133,train,0
"playing drums",u7JHPEI1mhc,438,448,train,0
"playing drums",UaBMA8D9fxo,94,104,train,0
"playing drums",URNhO_z4ehY,0,10,train,0
"playing drums",XALCLPES_FI,58,68,train,1
"playing drums",XBcJvNiiPTY,356,366,train,0
"playing drums",xCOvgDaQjuM,12,22,train,0
"playing drums",XIgHtq1ON84,425,435,train,1
"playing drums",XY-WxS4fHMY,44,54,train,0
"playing drums",ZK5nH29bo4U,174,184,train,0
"playing flute",5K33TH8YNOk,26,36,train,0
"playing flute",6W-eZ9tUoPw,30,40,train,1
"playing flute",CgI7dY4Y4Ws,111,121,train,0
"playing flute",co50KUHacYw,5,15,train,0
"playing flute",FdQS0FI6t6Y,34,44,train,0
"playing flute",gOZTkENiyQo,3,13,train,0
"playing flute",Gvky2iTn0rY,25,35,train,0
"playing flute",GXVfyiXd6E8,446,456,train,0
"playing flute",IYwGMuZ-Gy8,8,18,train,0
"playing flute",JOEoevlnprA,60,70,train,0
"playing flute",lEckJD2plE4,21,31,train,0
"playing flute",oE2rDLWAQo4,112,122,train,0
"playing flute",pqI_JOA-5TA,30,40,train,1
"playing flute",tvt3nmqIh1g,82,92,train,0
"playing flute",v5cUHaL2Rk8,38,48,train,0
"playing guitar",-DL09mZHnIo,220,230,train,0
"playing guitar",-sNxsjGI1rk,25,35,train,0
"playing guitar",2AJLDMWc8wM,79,89,train,0
"playing guitar",3b38qdF3v6U,26,36,train,0
"playing guitar",4a7pZU4vJMk,182,192,train,0
"playing guitar",5AfYn4c37qs,7,17,train,1
"playing guitar",6JOrArrJ6os,129,139,train,1
"playing guitar",7P8Ts5WGsxQ,94,104,train,1
"playing guitar",8FFpzDkJzgU,11,21,train,0
"playing guitar",91cBnFdmJOc,176,186,train,0
"playing guitar",9DuIfh1Sw18,62,72,train,0
"playing guitar",aJ0J1lzbg9k,426,436,train,1
"playing guitar",B059sa_punA,31,41,train,0
"playing guitar",BcUFTMiswJQ,82,92,train,0
"playing guitar",But0mmxigNk,654,664,train,0
"playing guitar",DalFAczsAiY,49,59,train,1
"playing guitar",dYDItNO-AKg,75,85,train,0
"playing guitar",EpkksbxGfOA,138,148,train,0
"playing guitar",EZo5Dz7Y5wA,159,169,train,0
"playing guitar",f-57Dcvzon0,35,45,train,0
"playing guitar",FJqqC7TD1vw,86,96,train,0
"playing guitar",g0w2t4xpMH8,255,265,train,0
"playing guitar",g5yNN5LFR3M,130,140,train,0
"playing guitar",GBf2q71hDTU,36,46,train,1
"playing guitar",ghCR-CQv0sM,82,92,train,0
"playing guitar",Ijy1c6job4w,120,130,train,0
"playing guitar",IKPvUzmgVeA,56,66,train,0
"playing guitar",iQrHJmTfQQ0,190,200,train,1
"playing guitar",iuFrlnm80_g,57,67,train,0
"playing guitar",jroLBrWrtlk,13,23,train,0
"playing guitar",KdOmzIAMnIQ,8,18,train,0
"playing guitar",kvXbro772jI,181,191,train,0
"playing guitar",LA-sOZ8p0Ys,34,44,train,0
"playing guitar",lEuix23Xw1M,222,232,train,0
"playing guitar",lF_DE2pXi-M,118,128,train,0
"playing guitar",lPmsghxoSCs,299,309,train,1
"playing guitar",M6z8gB4mayw,52,62,train,1
"playing guitar",N7O5ILPeND8,257,267,train,0
"playing guitar",N80S2Aj8N-o,107,117,train,1
"playing guitar",nF5tb6oJhXM,82,92,train,0
"playing guitar",oIJ3qg0w-Go,137,147,train,0
"playing guitar",oTp0Y21v34I,166,176,train,0
"playing guitar",QCIdF4dZQSE,161,171,train,0
"playing guitar",Qg2Pc235K9Y,15,25,train,0
"playing guitar",qon_jCJqkvM,4,14,train,0
"playing guitar",rVKHLyjMALY,59,69,train,1
"playing guitar",T16lC-7Hx6U,143,153,train,0
"playing guitar",tQDoXWOVblQ,86,96,train,1
"playing guitar",tt5vJvFayA4,387,397,train,0
"playing guitar",tTdNJfN2ksA,30,40,train,0
"playing guitar",UCqnG811vA8,11,21,train,0
"playing guitar",UggLiKyA5cs,26,36,train,1
"playing guitar",uNLdodVAZUs,85,95,train,0
"playing guitar",UogZHkbuMT0,99,109,train,0
"playing guitar",UQJ0IBAhgNI,116,126,train,0
"playing guitar",USJn_xLnijs,94,104,train,1
"playing guitar",w5WcBoyv2No,73,83,train,1
"playing guitar",XZoDTxZK0eI,48,58,train,1
"playing guitar",Z2b_okdG4_c,127,137,train,1
"playing guitar",ZAg1IwKcN7M,166,176,train,0
"playing guitar",zVHP4WLuwsU,81,91,train,0
"playing guitar",_zSHiDatBdM,22,32,train,0
"playing harmonica",452HqHaF-7Y,0,10,train,0
"playing harmonica",5v78HEwPGVQ,0,10,train,0
"playing harmonica",8OA8jMDNPuA,478,488,train,0
"playing harmonica",aggRnnGlxXw,21,31,train,0
"playing harmonica",BGTr0tkwCSg,3,13,train,0
"playing harmonica",EOHYdgD8cmM,6,16,train,0
"playing harmonica",ERIE2kukKP4,81,91,train,0
"playing harmonica",EspzGBJYNXY,227,237,train,0
"playing harmonica",F2bgq5NK6-Y,37,47,train,0
"playing harmonica",fDCKSbZt2Sw,159,169,train,0
"playing harmonica",GivjYQrXoLM,0,10,train,0
"playing harmonica",gWkrBUkRFIA,90,100,train,0
"playing harmonica",gY5n7JSQ4yA,23,33,train,0
"playing harmonica",Hk_n-jgjHnQ,15,25,train,0
"playing harmonica",HLLg4fnijAQ,120,130,train,0
"playing harmonica",m9McqYkIhoo,542,552,train,0
"playing harmonica",mnx9aa2lZsY,186,196,train,0
"playing harmonica",NqrUhDNcECs,16,26,train,0
"playing harmonica",NWM3TkMd--8,190,200,train,0
"playing harmonica",OGtux0vn_fA,119,129,train,0
"playing harmonica",pr6WJwIOTjA,56,66,train,0
"playing harmonica",Q6oh1jFS0T4,46,56,train,0
"playing harmonica",qANriNH_q4I,214,224,train,0
"playing harmonica",qsg20aUYRIc,75,85,train,0
"playing harmonica",raWfbcN2Dsk,508,518,train,0
"playing harmonica",t-iVNVAcB6o,11,21,train,0
"playing harmonica",tUR4ocHaJl8,3,13,train,0
"playing harmonica",u2xbQB3GEn8,16,26,train,0
"playing harmonica",UCtnrypzhnA,333,343,train,0
"playing harmonica",unnmyFN92gE,55,65,train,0
"playing harp",573TQf1-M_E,165,175,train,0
"playing harp",84yAcdxu330,5,15,train,0
"playing harp",8Kl4TZ8QnkE,113,123,train,0
"playing harp",A-AhrOeqy2s,28,38,train,0
"playing harp",bScpc3XBDOM,2,12,train,0
"playing harp",F_JyA3GwjJo,1,11,train,0
"playing harp",G1G1O20JyHg,52,62,train,0
"playing harp",Hd81NISnZog,186,196,train,0
"playing harp",HUbxnhF54_c,32,42,train,0
"playing harp",I8bZhHTrfW8,1,11,train,0
"playing harp",JVb-xE-sCT8,10,20,train,0
"playing harp",K4-iMCAV3dY,2,12,train,0
"playing harp",KLUpg4ja4KE,31,41,train,0
"playing harp",LeI2OOcJbIA,45,55,train,0
"playing harp",Mmq-5Vt4l3Q,189,199,train,0
"playing harp",p9OaMqJv3Mo,59,69,train,1
"playing harp",Qo7v3yeO90s,139,149,train,0
"playing harp",qoEI0p3Phk8,31,41,train,0
"playing harp",SkiPDZAamBs,3,13,train,0
"playing harp",TZb2_kVgcvw,65,75,train,0
"playing harp",vGb7Z5QrNeA,352,362,train,0
"playing harp",vxp45UGX1WA,7,17,train,0
"playing harp",W00B9ecb_fM,81,91,train,0
"playing ice hockey",2ehPAKS6Gpo,3,13,train,0
"playing ice hockey",2G95cuc5Zuo,2,12,train,0
"playing ice hockey",2y03sd2oklM,15,25,train,0
"playing ice hockey",4-f2UI-BOuQ,18,28,train,0
"playing ice hockey",6mYlr8rrDK8,2,12,train,0
"playing ice hockey",6rKQEkbT8EA,29,39,train,0
"playing ice hockey",6X6StYEtSvg,6,16,train,0
"playing ice hockey",8Af5y8HjlQw,2,12,train,0
"playing ice hockey",8b10p_h1vRA,15,25,train,0
"playing ice hockey",8Ysn1TGsAUE,4,14,train,0
"playing ice hockey",aS1ApES6-Uw,2,12,train,0
"playing ice hockey",aWcZYY30Oo8,664,674,train,0
"playing ice hockey",AXVN2hsoPnA,3,13,train,0
"playing ice hockey",B9usQ8k6iCc,4,14,train,0
"playing ice hockey",bYSkhbDsh2M,1,11,train,0
"playing ice hockey",C5XXWIQKMZg,25,35,train,0
"playing ice hockey",CDGqKYhvxeY,30,40,train,0
"playing ice hockey",cDpm4iMJryY,4,14,train,0
"playing ice hockey",cGXFo20ukBE,67,77,train,0
"playing ice hockey",dX73I4hBKVg,2,12,train,0
"playing ice hockey",dZcwR3PYz6I,2,12,train,0
"playing ice hockey",E6mI7BfxtF0,107,117,train,0
"playing ice hockey",emcxAmheYtI,1,11,train,0
"playing ice hockey",EMO5E1RjWoI,0,10,train,0
"playing ice hockey",ffGW6CTW6cg,50,60,train,0
"playing ice hockey",FrMkknlKk8c,0,10,train,0
"playing ice hockey",g2xUIx2_03I,77,87,train,0
"playing ice hockey",ghgQbBJZhmQ,4,14,train,0
"playing ice hockey",hDlezHQiD6M,27,37,train,0
"playing ice hockey",hMYSeK8qIVA,77,87,train,0
"playing ice hockey",hqAMULdHcRY,18,28,train,0
"playing ice hockey",iiHawuIhrjM,0,10,train,0
"playing ice hockey",IudFbfZ2mPw,36,46,train,0
"playing ice hockey",J8yJd893FEM,4,14,train,0
"playing ice hockey",kJ1jtCp21Ic,1,11,train,0
"playing ice hockey",kMYh3yrV3y4,2,12,train,0
"playing ice hockey",kxFjDuxFlaU,4,14,train,0
"playing ice hockey",LtC-4zMY9Bg,6,16,train,0
"playing ice hockey",NXppW3ksHSw,0,10,train,0
"playing ice hockey",nxUktNJHqyI,23,33,train,0
"playing ice hockey",O2QMsHQbSTI,94,104,train,0
"playing ice hockey",ODybT50M05s,7,17,train,0
"playing ice hockey",Oo8Z0uy1hBs,3,13,train,0
"playing ice hockey",P1y9M5LyF5k,0,10,train,0
"playing ice hockey",P8CZCX42X-o,52,62,train,0
"playing ice hockey",QckVKqoomWs,37,47,train,0
"playing ice hockey",Qkaab1yZS-I,6,16,train,0
"playing ice hockey",qTUNZSLIlqY,79,89,train,0
"playing ice hockey",s78UeNnjlnE,34,44,train,0
"playing ice hockey",tLU9Ogh9yvE,2,12,train,0
"playing ice hockey",uaEcNlJEQWY,0,10,train,0
"playing ice hockey",VEEecclMZcE,4,14,train,0
"playing ice hockey",WOYR2Kqsyog,0,10,train,0
"playing ice hockey",x1xIOEMwiyE,0,10,train,0
"playing ice hockey",x7OxuUFOYUE,1,11,train,0
"playing ice hockey",XcgrHDH6zpQ,80,90,train,0
"playing ice hockey",Y2L1eFSlmJA,9,19,train,0
"playing ice hockey",yEy-DkTtVYo,2,12,train,0
"playing ice hockey",ZZuirNTZFhE,21,31,train,0
"playing ice hockey",_3jVPrR32K4,3,13,train,0
"playing keyboard",5SDLPLdkw7o,2,12,train,0
"playing keyboard",5UgeBscnG6c,96,106,train,0
"playing keyboard",82Xe6c7Ql_Q,27,37,train,0
"playing keyboard",8WTPw85sm4Q,3,13,train,0
"playing keyboard",aUYq5C7lv2Y,131,141,train,0
"playing keyboard",bzSZWDkZEC4,5,15,train,0
"playing keyboard",c6WWFZFVp_s,48,58,train,0
"playing keyboard",dJW_Fz4JqX0,167,177,train,0
"playing keyboard",h_FvnFQtNgs,8,18,train,0
"playing keyboard",lpwA_0Kdx-A,29,39,train,0
"playing keyboard",pq0yXTWrOZY,1,11,train,0
"playing keyboard",tBIKSUoHnhE,28,38,train,0
"playing keyboard",UiZ4aVIV9uA,6,16,train,0
"playing keyboard",UmGutt6Pt9I,163,173,train,0
"playing keyboard",UXLhnEmpM1Y,73,83,train,0
"playing keyboard",W0aLRm_myGI,57,67,train,0
"playing keyboard",Xm82c5GiOlM,12,22,train,0
"playing keyboard",y8bPKfEVVLM,189,199,train,0
"playing keyboard",YkQhwWAh6yA,20,30,train,0
"playing keyboard",ypAzsxZO1F8,72,82,train,0
"playing kickball",5FAsJAuTYb0,32,42,train,0
"playing kickball",MrzfhKLxWXk,4,14,train,0
"playing kickball",MTY_key0yak,7,17,train,0
"playing kickball",TT4JRlcBOuA,319,329,train,0
"playing kickball",VVmoj7uc3cc,37,47,train,0
"playing kickball",Wdeg-DJnADI,0,10,train,0
"playing kickball",WNLqiC2tr2A,152,162,train,0
"playing monopoly",0RttGwQ0TA4,3,13,train,0
"playing monopoly",3gRjowIavY4,295,305,train,0
"playing monopoly",4UsxJIkJNn8,264,274,train,0
"playing monopoly",62Fj5Ut_DoU,312,322,train,0
"playing monopoly",6jwRd8f5TBM,155,165,train,0
"playing monopoly",6QAQ0BwQxL8,115,125,train,0
"playing monopoly",7UH0IoixF5Y,90,100,train,0
"playing monopoly",a1qt99-xKg8,539,549,train,0
"playing monopoly",b6KBo5UxsHs,563,573,train,0
"playing monopoly",bzVL8SVfj8w,383,393,train,0
"playing monopoly",CiSdzz-XF0Q,4,14,train,0
"playing monopoly",cS-8MvqWtmA,396,406,train,0
"playing monopoly",D7gqbV1Motk,11,21,train,0
"playing monopoly",eaWU27_NyeM,258,268,train,0
"playing monopoly",EKFQ8IoSn9I,417,427,train,0
"playing monopoly",ez6TsV0Nh3o,46,56,train,0
"playing monopoly",helvGyjkyRI,10,20,train,0
"playing monopoly",iwWG_S02GCI,8,18,train,0
"playing monopoly",Jculg4Cqvv4,52,62,train,0
"playing monopoly",K2fnz2teFk8,87,97,train,0
"playing monopoly",knueOiE23xM,116,126,train,0
"playing monopoly",kYDB03p94B0,257,267,train,0
"playing monopoly",L12Ckh4aD58,71,81,train,0
"playing monopoly",lhCjUSyKa8o,41,51,train,0
"playing monopoly",NimJbx01_WY,220,230,train,0
"playing monopoly",NLL667uPWVA,66,76,train,0
"playing monopoly",OHHuNVtlVAA,262,272,train,0
"playing monopoly",pafYogbfE_c,4,14,train,0
"playing monopoly",plkyDt1iNC4,1125,1135,train,0
"playing monopoly",pRLjxurp4cI,261,271,train,0
"playing monopoly",prwv7tNL3y0,90,100,train,0
"playing monopoly",P_NTA8I3Ut4,853,863,train,0
"playing monopoly",QdxJxJl1M3U,97,107,train,0
"playing monopoly",qsCQLA75LcU,298,308,train,0
"playing monopoly",sbEJgCsSkpE,31,41,train,0
"playing monopoly",seY3h8fxv98,3,13,train,0
"playing monopoly",SuXUizs2rtM,461,471,train,0
"playing monopoly",Uh4_ovbVpsc,529,539,train,0
"playing monopoly",VQPnuhWIS24,512,522,train,0
